flgs,proto,dport,pkts,bytes,state,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,unknown,subcategory
e,tcp,30718,2,120,RST,0.000066,0.000066,0,0.000066,0.000066,0.000066,1,1,60,60,15151.5146,0,0,1,0,OS_Fingerprint
e,tcp,15003,2,120,RST,0.00002,0.00002,0,0.00002,0.00002,0.00002,1,1,60,60,50000,0,0,1,0,OS_Fingerprint
e,tcp,65389,2,120,RST,0.000121,0.000121,0,0.000121,0.000121,0.000121,1,1,60,60,8264.46289,0,0,1,0,OS_Fingerprint
e,tcp,2251,2,120,RST,0.000035,0.000035,0,0.000035,0.000035,0.000035,1,1,60,60,28571.4277,0,0,1,0,OS_Fingerprint
e,tcp,53,3,180,RST,0.000064,0.000064,0,0.000064,0.000064,0.000064,2,1,120,60,31250,15625,0,1,0,OS_Fingerprint
e,tcp,1059,2,120,RST,0.00004,0.00004,0,0.00004,0.00004,0.00004,1,1,60,60,25000,0,0,1,0,OS_Fingerprint
e,tcp,7025,2,120,RST,0.000044,0.000044,0,0.000044,0.000044,0.000044,1,1,60,60,22727.2734,0,0,1,0,OS_Fingerprint
e,tcp,57797,2,120,RST,0.00083,0.00083,0,0.00083,0.00083,0.00083,1,1,60,60,1204.81934,0,0,1,0,OS_Fingerprint
e,tcp,50800,2,120,RST,0.000979,0.000979,0,0.000979,0.000979,0.000979,1,1,60,60,1021.45044,0,0,1,0,OS_Fingerprint
e,tcp,3766,2,120,RST,0.000913,0.000913,0,0.000913,0.000913,0.000913,1,1,60,60,1095.29016,0,0,1,0,OS_Fingerprint
e,tcp,9003,2,120,RST,0.000025,0.000025,0,0.000025,0.000025,0.000025,1,1,60,60,40000,0,0,1,0,OS_Fingerprint
e,tcp,52516,7,530,RST,0.000128,0.000128,0,0.000128,0.000128,0.000128,4,3,350,180,46875,23437.5,15625,1,0,OS_Fingerprint
e,tcp,4045,2,120,RST,0.000029,0.000029,0,0.000029,0.000029,0.000029,1,1,60,60,34482.7578,0,0,1,0,OS_Fingerprint
e,tcp,4045,2,120,RST,0.000064,0.000064,0,0.000064,0.000064,0.000064,1,1,60,60,15625,0,0,1,0,OS_Fingerprint
e,tcp,1201,2,120,RST,0.000059,0.000059,0,0.000059,0.000059,0.000059,1,1,60,60,16949.1523,0,0,1,0,OS_Fingerprint
e,tcp,55555,2,120,RST,0.000038,0.000038,0,0.000038,0.000038,0.000038,1,1,60,60,26315.791,0,0,1,0,OS_Fingerprint
e,udp,80,12,720,INT,37.710701,2.23986,1.605883,15.679019,0,4.904111,12,0,720,0,0.291694,0.291694,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,13.098278,2.91195,2.059129,8.735849,0,4.388705,7,0,420,0,0.458075,0.458075,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,22.169144,3.182526,1.895783,12.730103,0,4.964879,11,0,660,0,0.451077,0.451077,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,10.890413,4.615362,0.209218,9.230724,4.406139,4.824585,7,0,420,0,0.550943,0.550943,0,1,0,DDoS_UDP
e,udp,80,12,720,INT,17.649612,4.407364,0.021308,13.222092,4.387276,4.436914,12,0,720,0,0.623243,0.623243,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,13.188743,2.923608,2.067317,8.770824,0,4.394379,7,0,420,0,0.454933,0.454933,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,16.089323,3.050822,1.069629,9.152468,2.278774,4.563396,7,0,420,0,0.372918,0.372918,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,33.916119,2.732071,1.362731,16.392424,0,4.54372,11,0,660,0,0.294845,0.294845,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,2.757155,2.757155,0,2.757155,2.757155,2.757155,2,0,120,0,0.362693,0.362693,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,44.28162,1.852639,1.856864,11.115833,0,3.955641,9,0,540,0,0.180662,0.180662,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,4.644465,4.644465,0,4.644465,4.644465,4.644465,2,0,120,0,0.21531,0.21531,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,25.044872,3.200261,1.74187,16.001307,0,4.762151,11,0,660,0,0.399283,0.399283,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,32.231789,0,0,0,0,0,7,0,420,0,0.186152,0.186152,0,1,0,DDoS_UDP
e,udp,80,8,480,INT,36.154408,0.622982,1.525987,4.360872,0,4.360872,8,0,480,0,0.193614,0.193614,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,15.854973,0,0,0,0,0,2,0,120,0,0.063072,0.063072,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,96.175308,0,0,0,0,0,7,0,420,0,0.062386,0.062386,0,1,0,DDoS_UDP
e,udp,80,4,240,INT,3.878889,3.878889,0,3.878889,3.878889,3.878889,4,0,240,0,0.773417,0.773417,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,22.422794,2.298197,1.693029,9.192786,0,4.086446,10,0,600,0,0.401377,0.401377,0,1,0,DDoS_UDP
e,udp,80,4,240,INT,8.300479,2.724914,0.158385,5.449828,2.566527,2.883301,4,0,240,0,0.361425,0.361425,0,1,0,DDoS_UDP
e,udp,80,6,360,INT,11.123888,2.347803,1.715256,7.043408,0,4.049929,6,0,360,0,0.449483,0.449483,0,1,0,DDoS_UDP
e,udp,80,3,180,INT,4.677627,4.677627,0,4.677627,4.677627,4.677627,3,0,180,0,0.427567,0.427567,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,35.47543,0.597927,1.337005,3.58756,0,3.58756,7,0,420,0,0.169131,0.169131,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,45.379135,2.101594,1.902509,14.711158,0,4.674679,11,0,660,0,0.220366,0.220366,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,24.052258,3.985182,0.822038,15.940727,2.610938,4.690977,9,0,540,0,0.332609,0.332609,0,1,0,DDoS_UDP
e,udp,80,8,480,INT,13.477683,3.210706,0.904398,9.632118,1.931878,3.868863,8,0,480,0,0.519377,0.519377,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,13.537968,3.506026,1.41418,10.518078,1.506166,4.52261,10,0,600,0,0.664797,0.664797,0,1,0,DDoS_UDP
e,udp,80,14,840,INT,35.821758,2.701349,1.360178,18.909445,0,4.727761,14,0,840,0,0.362908,0.362908,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,41.801147,2.917462,2.11793,17.504772,0,4.885144,10,0,600,0,0.215305,0.215305,0,1,0,DDoS_UDP
e,udp,80,4,240,INT,4.593679,4.593679,0,4.593679,4.593679,4.593679,4,0,240,0,0.653071,0.653071,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,42.028332,1.242182,1.452295,8.695276,0,3.389963,10,0,600,0,0.214141,0.214141,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,38.499458,2.909583,1.456635,14.547915,0,3.778829,9,0,540,0,0.207795,0.207795,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,34.596024,2.599907,1.404044,15.59944,0,4.817189,11,0,660,0,0.289051,0.289051,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,39.511478,0.700508,1.566384,4.20305,0,4.20305,7,0,420,0,0.151855,0.151855,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,4.015002,4.015002,0,4.015002,4.015002,4.015002,2,0,120,0,0.249066,0.249066,0,1,0,DDoS_UDP
e,udp,80,3,180,INT,9.165438,1.731313,1.731313,3.462626,0,3.462626,3,0,180,0,0.218211,0.218211,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,16.026997,0,0,0,0,0,2,0,120,0,0.062395,0.062395,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,28.670231,2.863574,1.431859,14.317867,0,3.591314,9,0,540,0,0.279035,0.279035,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,14.134638,3.769921,0.663339,11.309763,2.83182,4.239006,11,0,660,0,0.707482,0.707482,0,1,0,DDoS_UDP
e,udp,80,12,720,INT,38.220657,2.181741,1.468146,15.272183,0,4.192791,12,0,720,0,0.287802,0.287802,0,1,0,DDoS_UDP
e,udp,80,12,720,INT,22.845324,2.682309,1.69038,13.411543,0,4.068885,12,0,720,0,0.481499,0.481499,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,13.119806,2.924885,2.068266,8.774654,0,4.406678,7,0,420,0,0.457324,0.457324,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,11.073667,4.915005,0.006399,9.830009,4.908792,4.921218,9,0,540,0,0.722435,0.722435,0,1,0,DDoS_UDP
e,udp,80,3,180,INT,4.645299,4.645299,0,4.645299,4.645299,4.645299,3,0,180,0,0.430543,0.430543,0,1,0,DDoS_UDP
e,udp,80,4,240,INT,4.052428,4.052428,0,4.052428,4.052428,4.052428,4,0,240,0,0.740297,0.740297,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,4.997082,4.997082,0,4.997082,4.997082,4.997082,2,0,120,0,0.200117,0.200117,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,95.96077,0,0,0,0,0,7,0,420,0,0.062526,0.062526,0,1,0,DDoS_UDP
e,udp,80,3,180,INT,31.852518,0,0,0,0,0,3,0,180,0,0.062789,0.062789,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,5.061544,0,0,0,0,0,2,0,120,0,0.197568,0.197568,0,1,0,DDoS_UDP
e,udp,80,5,300,INT,8.797319,2.617669,0.875866,5.235337,1.741802,3.493535,5,0,300,0,0.454684,0.454684,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,16.023821,4.351764,0.044527,13.055292,4.296891,4.405875,11,0,660,0,0.624071,0.624071,0,1,0,DDoS_UDP
e,udp,80,12,720,INT,16.232302,2.705877,1.653158,10.823506,0,4.069755,12,0,720,0,0.677661,0.677661,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,20.042507,2.51848,1.47947,10.073919,0,3.65879,10,0,600,0,0.449046,0.449046,0,1,0,DDoS_UDP
e,udp,80,3,180,INT,13.895191,2.154006,2.154006,4.308011,0,4.308011,3,0,180,0,0.143935,0.143935,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,17.657431,3.921089,0.696537,11.763268,2.936393,4.436331,11,0,660,0,0.566334,0.566334,0,1,0,DDoS_UDP
e,udp,80,8,480,INT,33.734985,2.641175,2.242008,13.205873,0,4.963329,8,0,480,0,0.2075,0.2075,0,1,0,DDoS_UDP
e,udp,80,8,480,INT,44.463303,2.372472,1.966301,11.862362,0,4.457272,8,0,480,0,0.157433,0.157433,0,1,0,DDoS_UDP
e,udp,80,12,720,INT,14.379644,3.921386,0.024843,11.764158,3.88629,3.940347,12,0,720,0,0.76497,0.76497,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,96.015633,0,0,0,0,0,7,0,420,0,0.06249,0.06249,0,1,0,DDoS_UDP
e,udp,80,4,240,INT,4.048666,4.048666,0,4.048666,4.048666,4.048666,4,0,240,0,0.740985,0.740985,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,13.517348,3.600958,0.645613,10.802875,2.688004,4.068094,11,0,660,0,0.73979,0.73979,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,17.137396,3.801835,0.671289,11.405505,2.852506,4.281061,11,0,660,0,0.583519,0.583519,0,1,0,DDoS_UDP
e,udp,80,12,720,INT,15.262647,2.867608,1.655636,11.470432,0,3.836185,12,0,720,0,0.720714,0.720714,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,4.086775,4.086775,0,4.086775,4.086775,4.086775,2,0,120,0,0.244692,0.244692,0,1,0,DDoS_UDP
e,udp,80,5,300,INT,14.260162,2.549109,1.857829,7.647327,0,4.374868,5,0,300,0,0.280502,0.280502,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,37.487,2.860855,1.490696,17.165127,0,4.83159,11,0,660,0,0.266759,0.266759,0,1,0,DDoS_UDP
eU,udp,80,7,420,INT,96.081123,0.007315,0.017919,0.051208,0,0.051208,7,0,420,0,0.062447,0.062447,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,40.871719,1.095419,1.733827,7.667932,0,3.982451,9,0,540,0,0.195734,0.195734,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,13.683153,3.651309,0.646608,10.953926,2.737162,4.128418,11,0,660,0,0.730826,0.730826,0,1,0,DDoS_UDP
e,udp,80,8,480,INT,35.96236,0.568728,1.393093,3.981094,0,3.981094,8,0,480,0,0.194648,0.194648,0,1,0,DDoS_UDP
e,udp,80,12,720,INT,45.246811,2.01075,1.321957,14.075251,0,3.547426,12,0,720,0,0.243111,0.243111,0,1,0,DDoS_UDP
e,udp,80,4,240,INT,3.883555,3.883555,0,3.883555,3.883555,3.883555,4,0,240,0,0.772488,0.772488,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,20.987797,3.587385,0.63845,10.762156,2.846482,4.404743,7,0,420,0,0.28588,0.28588,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,13.578582,3.620321,0.644077,10.860963,2.709856,4.098865,11,0,660,0,0.736454,0.736454,0,1,0,DDoS_UDP
e,udp,80,12,720,INT,16.315256,3.058095,1.76562,12.23238,0,4.093704,12,0,720,0,0.674216,0.674216,0,1,0,DDoS_UDP
e,udp,80,4,240,INT,18.313171,1.640136,2.319503,4.920409,0,4.920409,4,0,240,0,0.163817,0.163817,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,15.751406,3.748033,1.066455,11.244099,2.239922,4.515935,7,0,420,0,0.380918,0.380918,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,4.158092,4.158092,0,4.158092,4.158092,4.158092,2,0,120,0,0.240495,0.240495,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,14.816365,3.94087,0.684213,11.822609,2.973621,4.447896,11,0,660,0,0.674929,0.674929,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,15.953039,4.355084,0.019991,13.065253,4.329967,4.37888,11,0,660,0,0.62684,0.62684,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,13.317606,3.442482,1.382556,10.327444,1.487481,4.445847,9,0,540,0,0.600709,0.600709,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,2.757636,2.757636,0,2.757636,2.757636,2.757636,2,0,120,0,0.362629,0.362629,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,13.967854,2.89695,0.819175,8.690849,1.738605,3.49191,7,0,420,0,0.429558,0.429558,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,5.370935,0,0,0,0,0,2,0,120,0,0.186187,0.186187,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,3.752867,3.752867,0,3.752867,3.752867,3.752867,2,0,120,0,0.266463,0.266463,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,43.398991,1.850119,1.889971,11.100714,0,4.470669,9,0,540,0,0.184336,0.184336,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,8.85298,3.665807,0.657253,7.331614,3.008554,4.32306,7,0,420,0,0.677738,0.677738,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,45.482449,2.682331,1.941783,16.093988,0,4.718635,10,0,600,0,0.197879,0.197879,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,12.299897,2.745113,1.941453,8.235339,0,4.163751,7,0,420,0,0.487809,0.487809,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,4.037379,4.037379,0,4.037379,4.037379,4.037379,2,0,120,0,0.247685,0.247685,0,1,0,DDoS_UDP
e,udp,80,3,180,INT,5.285846,1.346804,1.346804,2.693607,0,2.693607,3,0,180,0,0.378369,0.378369,0,1,0,DDoS_UDP
e,udp,80,3,180,INT,3.344802,3.344802,0,3.344802,3.344802,3.344802,3,0,180,0,0.597943,0.597943,0,1,0,DDoS_UDP
e,udp,80,3,180,INT,4.902342,4.902342,0,4.902342,4.902342,4.902342,3,0,180,0,0.407968,0.407968,0,1,0,DDoS_UDP
e,udp,80,3,180,INT,8.408163,1.76136,1.76136,3.52272,0,3.52272,3,0,180,0,0.237864,0.237864,0,1,0,DDoS_UDP
e,udp,80,3,180,INT,9.852593,2.416254,2.416254,4.832507,0,4.832507,3,0,180,0,0.202992,0.202992,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,42.007038,1.244403,1.454861,8.71082,0,3.395678,10,0,600,0,0.21425,0.21425,0,1,0,DDoS_UDP
e,udp,80,4,240,INT,4.591951,4.591951,0,4.591951,4.591951,4.591951,4,0,240,0,0.653317,0.653317,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,20.070312,3.36768,1.952907,13.470718,0,4.685267,10,0,600,0,0.448424,0.448424,0,1,0,DDoS_UDP
e,udp,80,8,480,INT,15.385451,3.655477,1.026382,10.966431,2.203982,4.388974,8,0,480,0,0.454975,0.454975,0,1,0,DDoS_UDP
e,udp,80,3,180,INT,31.904146,0,0,0,0,0,3,0,180,0,0.062688,0.062688,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,3.324716,3.324716,0,3.324716,3.324716,3.324716,2,0,120,0,0.300778,0.300778,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,16.077969,3.049211,1.065111,9.147633,2.287889,4.555475,7,0,420,0,0.373181,0.373181,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,44.482605,1.322362,2.099779,9.256531,0,4.990404,9,0,540,0,0.179846,0.179846,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,3.433289,3.433289,0,3.433289,3.433289,3.433289,2,0,120,0,0.291266,0.291266,0,1,0,DDoS_UDP
e,udp,80,3,180,INT,8.271557,1.48004,1.48004,2.96008,0,2.96008,3,0,180,0,0.241792,0.241792,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,44.695675,2.692791,2.032478,16.15675,0,4.893122,11,0,660,0,0.223735,0.223735,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,25.037426,2.847185,1.542048,14.235926,0,4.57995,10,0,600,0,0.359462,0.359462,0,1,0,DDoS_UDP
e,udp,80,4,240,INT,10.095765,3.468966,0.285083,6.937931,3.183883,3.754048,4,0,240,0,0.297154,0.297154,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,16.734686,4.565532,0.008241,13.696595,4.554611,4.57509,11,0,660,0,0.597561,0.597561,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,15.965781,4.359682,0.024243,13.079046,4.331646,4.390851,11,0,660,0,0.62634,0.62634,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,44.142864,1.835526,2.166718,12.848682,0,4.852335,10,0,600,0,0.203883,0.203883,0,1,0,DDoS_UDP
e,udp,80,8,480,INT,33.729893,2.64172,2.242346,13.208601,0,4.963981,8,0,480,0,0.207531,0.207531,0,1,0,DDoS_UDP
e,udp,80,3,180,INT,9.358984,1.855183,1.855183,3.710365,0,3.710365,3,0,180,0,0.213698,0.213698,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,13.087846,2.90752,2.055967,8.722561,0,4.376997,7,0,420,0,0.458441,0.458441,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,13.71641,3.66008,0.634589,10.980241,2.762661,4.114572,11,0,660,0,0.729054,0.729054,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,36.252701,1.886725,2.31076,9.433624,0,4.722813,7,0,420,0,0.165505,0.165505,0,1,0,DDoS_UDP
e,udp,80,8,480,INT,36.850422,0.694812,1.701934,4.863682,0,4.863682,8,0,480,0,0.189957,0.189957,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,16.55418,3.854475,0.770557,11.563426,3.306395,4.944203,10,0,600,0,0.543669,0.543669,0,1,0,DDoS_UDP
e,udp,80,4,240,INT,12.066447,4.178044,0.804996,8.356089,3.373049,4.98304,4,0,240,0,0.248623,0.248623,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,4.49843,4.49843,0,4.49843,4.49843,4.49843,2,0,120,0,0.2223,0.2223,0,1,0,DDoS_UDP
e,udp,80,5,300,INT,13.514822,4.498159,0.015207,8.996319,4.483023,4.513296,5,0,300,0,0.295971,0.295971,0,1,0,DDoS_UDP
e,udp,80,8,480,INT,45.896183,0.70529,1.727601,4.937031,0,4.937031,8,0,480,0,0.152518,0.152518,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,23.430792,3.075964,0.23054,9.227891,2.873583,3.398525,9,0,540,0,0.341431,0.341431,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,45.726723,1.833577,1.837459,11.001463,0,3.905861,9,0,540,0,0.174952,0.174952,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,12.133133,2.681716,1.896259,8.045147,0,4.023026,7,0,420,0,0.494514,0.494514,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,2.775424,2.775424,0,2.775424,2.775424,2.775424,2,0,120,0,0.360305,0.360305,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,13.97219,3.493301,0.017995,10.479902,3.475787,3.518021,9,0,540,0,0.572566,0.572566,0,1,0,DDoS_UDP
e,udp,80,6,360,INT,13.667314,3.042263,2.151281,9.12679,0,4.585555,6,0,360,0,0.365836,0.365836,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,12.326267,2.739525,1.937495,8.218575,0,4.154934,7,0,420,0,0.486765,0.486765,0,1,0,DDoS_UDP
e,udp,80,8,480,INT,14.198311,3.385406,0.952315,10.156218,2.038633,4.061338,8,0,480,0,0.493016,0.493016,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,2.58237,2.58237,0,2.58237,2.58237,2.58237,2,0,120,0,0.387241,0.387241,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,4.647131,4.647131,0,4.647131,4.647131,4.647131,2,0,120,0,0.215187,0.215187,0,1,0,DDoS_UDP
e,udp,80,4,240,INT,3.931689,3.931689,0,3.931689,3.931689,3.931689,4,0,240,0,0.763031,0.763031,0,1,0,DDoS_UDP
e,udp,80,4,240,INT,24.710182,0,0,0,0,0,4,0,240,0,0.121407,0.121407,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,13.763334,3.058458,2.162661,9.175375,0,4.592864,7,0,420,0,0.435941,0.435941,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,44.427395,1.078057,1.710371,7.546397,0,4.036808,9,0,540,0,0.180069,0.180069,0,1,0,DDoS_UDP
e,udp,80,8,480,INT,15.516715,3.208848,0.91242,9.626544,1.918493,3.855752,8,0,480,0,0.451126,0.451126,0,1,0,DDoS_UDP
e,udp,80,4,240,INT,4.611286,4.611286,0,4.611286,4.611286,4.611286,4,0,240,0,0.650578,0.650578,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,96.064972,0,0,0,0,0,7,0,420,0,0.062458,0.062458,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,16.56699,3.867002,1.563888,11.601006,1.655358,4.982486,10,0,600,0,0.543249,0.543249,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,30.34671,3.029996,1.515149,15.149982,0,3.819676,9,0,540,0,0.26362,0.26362,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,31.590134,2.163932,1.530167,12.983594,0,3.261524,10,0,600,0,0.284899,0.284899,0,1,0,DDoS_UDP
e,udp,80,4,240,INT,7.922435,2.686498,0.107038,5.372996,2.579457,2.793539,4,0,240,0,0.378671,0.378671,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,16.077635,0,0,0,0,0,2,0,120,0,0.062198,0.062198,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,16.242689,4.331298,0.751357,12.993895,3.268719,4.863163,10,0,600,0,0.554095,0.554095,0,1,0,DDoS_UDP
e,udp,80,12,720,INT,18.447464,3.564637,0.53906,14.258547,2.634665,3.923974,12,0,720,0,0.596288,0.596288,0,1,0,DDoS_UDP
e,udp,80,12,720,INT,18.577938,3.594531,0.552418,14.378124,2.637759,3.922002,12,0,720,0,0.5921,0.5921,0,1,0,DDoS_UDP
e,udp,80,12,720,INT,20.917513,2.934703,1.130564,11.738813,1.285047,4.158408,12,0,720,0,0.525875,0.525875,0,1,0,DDoS_UDP
e,udp,80,12,720,INT,16.253256,3.041411,1.756022,12.165646,0,4.078237,12,0,720,0,0.676787,0.676787,0,1,0,DDoS_UDP
e,udp,80,14,840,INT,16.031591,4.532262,0.504785,13.596786,3.819706,4.926022,14,0,840,0,0.810899,0.810899,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,23.913,3.701149,0.983,14.804595,2.019521,4.445118,10,0,600,0,0.376364,0.376364,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,96.049698,0,0,0,0,0,7,0,420,0,0.062468,0.062468,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,13.537236,3.607954,0.727195,10.823863,2.579842,4.143366,11,0,660,0,0.738703,0.738703,0,1,0,DDoS_UDP
e,udp,80,10,600,INT,13.516853,3.504729,1.407737,10.514187,1.513889,4.500731,10,0,600,0,0.665835,0.665835,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,12.596855,2.802662,1.981806,8.407986,0,4.216267,7,0,420,0,0.476309,0.476309,0,1,0,DDoS_UDP
e,udp,80,3,180,INT,9.947208,2.369852,2.369852,4.739703,0,4.739703,3,0,180,0,0.201061,0.201061,0,1,0,DDoS_UDP
e,udp,80,12,720,INT,13.752903,3.75749,0.020248,11.272471,3.731179,3.780477,12,0,720,0,0.799831,0.799831,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,40.455662,2.901284,1.45167,14.506422,0,3.731682,9,0,540,0,0.197747,0.197747,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,13.707895,3.654717,0.631987,10.964151,2.760959,4.104446,11,0,660,0,0.729507,0.729507,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,14.290156,3.808416,0.670734,11.425247,2.860541,4.313536,11,0,660,0,0.699782,0.699782,0,1,0,DDoS_UDP
e,udp,80,12,720,INT,14.169211,3.861374,0.018358,11.584123,3.836199,3.879623,12,0,720,0,0.776331,0.776331,0,1,0,DDoS_UDP
e,udp,80,2,120,INT,2.322274,2.322274,0,2.322274,2.322274,2.322274,2,0,120,0,0.430612,0.430612,0,1,0,DDoS_UDP
e,udp,80,15,900,INT,13.857841,3.96577,0.84372,11.89731,2.902334,4.966126,15,0,900,0,1.010258,1.010258,0,1,0,DDoS_UDP
e,udp,80,3,180,INT,3.365485,3.365485,0,3.365485,3.365485,3.365485,3,0,180,0,0.594268,0.594268,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,39.925442,0.888144,1.404335,6.217007,0,3.132013,9,0,540,0,0.200373,0.200373,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,16.524233,4.004403,0.713941,12.013209,2.994805,4.519158,11,0,660,0,0.605172,0.605172,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,95.974335,0,0,0,0,0,7,0,420,0,0.062517,0.062517,0,1,0,DDoS_UDP
e,udp,80,11,660,INT,41.66016,1.841647,1.638001,12.891526,0,4.016133,11,0,660,0,0.240037,0.240037,0,1,0,DDoS_UDP
e,udp,80,9,540,INT,41.921688,1.451568,1.471341,8.709405,0,3.383797,9,0,540,0,0.190832,0.190832,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,12.763856,2.834064,2.003986,8.502192,0,4.252789,7,0,420,0,0.470077,0.470077,0,1,0,DDoS_UDP
e,udp,80,7,420,INT,13.667911,3.023151,2.137729,9.069454,0,4.550293,7,0,420,0,0.438984,0.438984,0,1,0,DDoS_UDP
e,udp,80,5,300,INT,5.247807,1.967355,1.967355,3.93471,0,3.93471,5,0,300,0,0.762223,0.762223,0,1,0,DDoS_UDP
e,udp,80,6,360,INT,35.166874,1.883023,1.97001,7.532092,0,4.584783,6,0,360,0,0.142179,0.142179,0,1,0,DDoS_UDP
